V160001,pid3,party,biden,ryan,merkel,putin,roberts,talk,meeting,wear,work,campaigndon,partydon,attend,petition,post,contact,vote16,feeldem,feelrep,feellib,feelcons,pid7,ideo7,ideo3
402544,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,65,30,85,65,(1) 1. Strong Democrat,(02) 2. Liberal,
402547,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,70,15,60,15,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
402549,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,62,3,70,(7) 7. Strong Republican,(06) 6. Conservative,
402550,(2) 2. Republican,Republican,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,6,61,16,71,(7) 7. Strong Republican,(06) 6. Conservative,
402552,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,50,75,,,(6) 6. Not very strong Republican,,
402553,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,55,32,76,51,(3) 3. Independent-Democrat,(02) 2. Liberal,
402560,(2) 2. Republican,Republican,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,15,70,17,76,(7) 7. Strong Republican,(07) 7. Extremely conservative,
402561,(5) 5. Other party SPECIFY,Other,,,,,,,,,,,,,,,,,30,30,,,(4) 4. Independent,,
402562,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,70,0,85,(7) 7. Strong Republican,(06) 6. Conservative,
402565,(2) 2. Republican,Republican,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,15,85,40,70,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
402566,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,60,30,,,(1) 1. Strong Democrat,,
402568,(1) 1. Democrat,Democrat,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,1,85,0,(1) 1. Strong Democrat,(02) 2. Liberal,
402570,(3) 3. Independent,Independent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51,50,51,50,(4) 4. Independent,(99) 99. Haven't thought much about this,(3) 3. Moderate
402573,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,60,9,85,44,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
402574,(2) 2. Republican,Republican,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,31,85,40,97,(7) 7. Strong Republican,(06) 6. Conservative,
402576,(1) 1. Democrat,Democrat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,85,70,70,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
402577,(3) 3. Independent,Independent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,15,85,30,(5) 5. Independent-Republican,(02) 2. Liberal,
402582,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,56,56,,,(4) 4. Independent,,
402583,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,40,60,,,(7) 7. Strong Republican,,
402587,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,50,15,,,(2) 2. Not very strong Democrat,,
402588,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,60,30,70,(6) 6. Not very strong Republican,(06) 6. Conservative,
402590,(5) 5. Other party SPECIFY,Other,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,(4) 4. Independent,(99) 99. Haven't thought much about this,(3) 3. Moderate
402594,(3) 3. Independent,Independent,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,55,45,49,45,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
402597,(3) 3. Independent,Independent,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,63,50,50,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
402598,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,80,33,,,(2) 2. Not very strong Democrat,,
402602,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,31,40,60,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
402603,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,50,50,,,(2) 2. Not very strong Democrat,,
402605,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,70,85,,,(2) 2. Not very strong Democrat,,
402612,(2) 2. Republican,Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,85,11,97,(6) 6. Not very strong Republican,(06) 6. Conservative,
402614,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,100,0,,,(1) 1. Strong Democrat,,
402615,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,85,30,,,(1) 1. Strong Democrat,,
402617,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,3,70,,,(5) 5. Independent-Republican,,
402620,(3) 3. Independent,Independent,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,15,60,1,50,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
402623,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,31,61,62,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
402625,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,50,50,,,(2) 2. Not very strong Democrat,,
402626,(5) 5. Other party SPECIFY,Other,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,60,0,85,(5) 5. Independent-Republican,(06) 6. Conservative,
402628,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,70,0,85,15,(1) 1. Strong Democrat,(02) 2. Liberal,
402629,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,85,40,85,50,(3) 3. Independent-Democrat,(02) 2. Liberal,
402630,(3) 3. Independent,Independent,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,15,25,(4) 4. Independent,(06) 6. Conservative,
402631,(3) 3. Independent,Independent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,60,50,85,30,(4) 4. Independent,(03) 3. Slightly liberal,
402635,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,0,31,,,(4) 4. Independent,,
402636,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,0,60,,,(7) 7. Strong Republican,,
402637,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,30,60,40,85,(6) 6. Not very strong Republican,(06) 6. Conservative,
402638,(1) 1. Democrat,Democrat,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,80,10,100,35,(1) 1. Strong Democrat,(02) 2. Liberal,
402642,(2) 2. Republican,Republican,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,30,10,70,(6) 6. Not very strong Republican,(06) 6. Conservative,
402647,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,99,0,100,40,(1) 1. Strong Democrat,(02) 2. Liberal,
402649,(1) 1. Democrat,Democrat,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,100,0,100,60,(1) 1. Strong Democrat,(02) 2. Liberal,
402651,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,15,15,30,70,(4) 4. Independent,(05) 5. Slightly conservative,
402655,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,100,70,60,30,(2) 2. Not very strong Democrat,(06) 6. Conservative,
402657,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30,40,50,50,(4) 4. Independent,(05) 5. Slightly conservative,
402659,(1) 1. Democrat,Democrat,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,85,15,85,70,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
402664,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,70,15,70,40,(1) 1. Strong Democrat,(02) 2. Liberal,
402670,(1) 1. Democrat,Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,15,50,50,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
402672,(1) 1. Democrat,Democrat,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,86,54,85,51,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
402673,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,,85,85,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
402675,(3) 3. Independent,Independent,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,70,40,69,59,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
402679,(3) 3. Independent,Independent,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,15,30,40,60,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
402680,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,51,51,70,30,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(1) 1. Liberal
402681,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,85,2,95,5,(1) 1. Strong Democrat,(02) 2. Liberal,
402682,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,58,51,70,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
402684,(2) 2. Republican,Republican,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,99,14,91,(7) 7. Strong Republican,(06) 6. Conservative,
402688,(3) 3. Independent,Independent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,31,49,48,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
402690,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,0,60,32,,,(5) 5. Independent-Republican,,
402691,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,50,50,50,50,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
402692,(3) 3. Independent,Independent,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,40,40,70,50,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
402693,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,0,60,,,(5) 5. Independent-Republican,,
402694,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,60,30,87,2,(1) 1. Strong Democrat,(02) 2. Liberal,
402696,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,,,1,98,(2) 2. Not very strong Democrat,(05) 5. Slightly conservative,
402698,(1) 1. Democrat,Democrat,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,87,0,85,70,(2) 2. Not very strong Democrat,(02) 2. Liberal,
402699,(3) 3. Independent,Independent,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,2,87,40,90,(5) 5. Independent-Republican,(06) 6. Conservative,
402700,(2) 2. Republican,Republican,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,77,30,75,16,(6) 6. Not very strong Republican,(03) 3. Slightly liberal,
402703,(3) 3. Independent,Independent,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,68,64,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
402713,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,30,51,2,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(1) 1. Liberal
402722,(3) 3. Independent,Independent,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,40,60,50,50,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
402723,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,60,15,40,85,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
402724,(5) 5. Other party SPECIFY,Other,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,60,40,85,(5) 5. Independent-Republican,(06) 6. Conservative,
402725,(1) 1. Democrat,Democrat,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,100,50,69,86,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(1) 1. Liberal
402726,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,40,60,0,100,(7) 7. Strong Republican,(07) 7. Extremely conservative,
402727,(3) 3. Independent,Independent,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,10,10,,75,(4) 4. Independent,(02) 2. Liberal,
402728,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,45,70,70,70,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
402732,(3) 3. Independent,Independent,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,45,45,50,60,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
402733,(1) 1. Democrat,Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,60,15,50,51,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
402734,(2) 2. Republican,Republican,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,70,50,85,(7) 7. Strong Republican,(06) 6. Conservative,
402735,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,90,15,80,40,(2) 2. Not very strong Democrat,(02) 2. Liberal,
402737,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,70,30,,,(3) 3. Independent-Democrat,,
402742,(2) 2. Republican,Republican,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,40,60,59,91,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
402744,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,60,50,50,(4) 4. Independent,(99) 99. Haven't thought much about this,(3) 3. Moderate
402745,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,5,90,10,90,(7) 7. Strong Republican,(07) 7. Extremely conservative,
402746,(1) 1. Democrat,Democrat,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,75,0,85,0,(1) 1. Strong Democrat,(02) 2. Liberal,
402751,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,100,15,100,70,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
402753,(3) 3. Independent,Independent,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,70,0,86,(5) 5. Independent-Republican,(06) 6. Conservative,
402756,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,40,40,55,60,(4) 4. Independent,(05) 5. Slightly conservative,
402758,(3) 3. Independent,Independent,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,70,15,71,34,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
402759,(3) 3. Independent,Independent,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,29,31,55,(4) 4. Independent,(03) 3. Slightly liberal,
402767,(3) 3. Independent,Independent,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100,70,85,(5) 5. Independent-Republican,(99) 99. Haven't thought much about this,(3) 3. Moderate
402768,(1) 1. Democrat,Democrat,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,60,15,85,0,(2) 2. Not very strong Democrat,(02) 2. Liberal,
402769,(1) 1. Democrat,Democrat,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,60,30,50,50,(1) 1. Strong Democrat,(05) 5. Slightly conservative,
402771,(1) 1. Democrat,Democrat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76,0,,,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
402773,(2) 2. Republican,Republican,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,100,0,60,(7) 7. Strong Republican,(06) 6. Conservative,
402775,(2) 2. Republican,Republican,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,41,42,61,43,(7) 7. Strong Republican,(99) 99. Haven't thought much about this,(1) 1. Liberal
402777,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,50,50,,,(2) 2. Not very strong Democrat,,
402778,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,60,0,70,41,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
402780,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,40,15,,,(3) 3. Independent-Democrat,,
402782,(1) 1. Democrat,Democrat,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,72,23,57,45,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
402783,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,30,70,30,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
402785,(3) 3. Independent,Independent,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,31,71,41,92,(5) 5. Independent-Republican,(06) 6. Conservative,
402788,(1) 1. Democrat,Democrat,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,40,50,70,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
402790,(3) 3. Independent,Independent,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,50,41,85,50,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
402793,(1) 1. Democrat,Democrat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,85,15,50,0,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
402795,(3) 3. Independent,Independent,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,30,0,59,31,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
402796,(2) 2. Republican,Republican,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,62,15,100,(7) 7. Strong Republican,(06) 6. Conservative,
402800,(3) 3. Independent,Independent,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,85,5,85,(5) 5. Independent-Republican,(06) 6. Conservative,
402815,(2) 2. Republican,Republican,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,100,15,100,(7) 7. Strong Republican,(06) 6. Conservative,
402816,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,84,36,85,1,(2) 2. Not very strong Democrat,(02) 2. Liberal,
402817,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,50,50,60,85,(7) 7. Strong Republican,(06) 6. Conservative,
402818,(3) 3. Independent,Independent,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,70,50,75,60,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
402820,(3) 3. Independent,Independent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,85,50,85,70,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
402821,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,60,15,,,(2) 2. Not very strong Democrat,,
402822,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,85,0,99,0,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
402823,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,65,10,50,50,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
402825,(3) 3. Independent,Independent,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,15,60,30,85,(5) 5. Independent-Republican,(06) 6. Conservative,
402828,(1) 1. Democrat,Democrat,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,50,0,63,18,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
402829,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50,60,51,100,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
402831,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,15,15,,,(4) 4. Independent,,
402834,(3) 3. Independent,Independent,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,70,30,40,41,(3) 3. Independent-Democrat,(05) 5. Slightly conservative,
402835,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,100,15,100,(7) 7. Strong Republican,(06) 6. Conservative,
402836,(3) 3. Independent,Independent,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,70,62,45,(4) 4. Independent,(03) 3. Slightly liberal,
402837,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,86,2,,,(1) 1. Strong Democrat,,
402838,(2) 2. Republican,Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,86,0,85,(7) 7. Strong Republican,(06) 6. Conservative,
402839,(1) 1. Democrat,Democrat,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,60,60,90,60,(2) 2. Not very strong Democrat,(02) 2. Liberal,
402847,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,15,100,,,(7) 7. Strong Republican,,
402849,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50,75,85,85,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
402850,(1) 1. Democrat,Democrat,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,61,2,69,60,(1) 1. Strong Democrat,(02) 2. Liberal,
402856,(1) 1. Democrat,Democrat,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,50,50,60,45,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
402859,(1) 1. Democrat,Democrat,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,60,30,60,70,(1) 1. Strong Democrat,(05) 5. Slightly conservative,
402862,(2) 2. Republican,Republican,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,86,16,69,(7) 7. Strong Republican,(06) 6. Conservative,
402865,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,50,48,,,(2) 2. Not very strong Democrat,,
402866,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,,,,,(4) 4. Independent,,
402867,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,31,70,,,(7) 7. Strong Republican,,
402868,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,70,52,,,(1) 1. Strong Democrat,,
402870,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,21,80,3,95,(7) 7. Strong Republican,(07) 7. Extremely conservative,
402871,(3) 3. Independent,Independent,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,70,50,60,41,(4) 4. Independent,(02) 2. Liberal,
402873,(3) 3. Independent,Independent,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,70,50,51,(5) 5. Independent-Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
402874,(3) 3. Independent,Independent,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,40,50,30,(3) 3. Independent-Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
402875,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,70,0,85,0,(1) 1. Strong Democrat,(02) 2. Liberal,
402876,(3) 3. Independent,Independent,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,60,30,60,50,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
402878,(2) 2. Republican,Republican,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,30,70,29,89,(7) 7. Strong Republican,(06) 6. Conservative,
402880,(3) 3. Independent,Independent,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50,52,23,83,(4) 4. Independent,(05) 5. Slightly conservative,
402883,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,85,50,50,50,(2) 2. Not very strong Democrat,(05) 5. Slightly conservative,
402884,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,60,40,80,50,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
402885,(1) 1. Democrat,Democrat,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,85,30,85,15,(2) 2. Not very strong Democrat,(02) 2. Liberal,
402895,(1) 1. Democrat,Democrat,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,70,30,68,66,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
402897,(1) 1. Democrat,Democrat,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,70,40,70,40,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
402899,(1) 1. Democrat,Democrat,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,73,54,40,80,(1) 1. Strong Democrat,(05) 5. Slightly conservative,
402901,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,70,52,40,(7) 7. Strong Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
402902,(1) 1. Democrat,Democrat,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,100,50,100,70,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
402904,(1) 1. Democrat,Democrat,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,74,51,61,75,(2) 2. Not very strong Democrat,(05) 5. Slightly conservative,
402905,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,50,50,,,(5) 5. Independent-Republican,,
402906,(2) 2. Republican,Republican,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,62,40,85,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
402907,(2) 2. Republican,Republican,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,75,40,70,(6) 6. Not very strong Republican,(03) 3. Slightly liberal,
402910,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,40,0,100,0,(3) 3. Independent-Democrat,(01) 1. Extremely liberal,
402912,(2) 2. Republican,Republican,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,50,50,90,90,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
402917,(2) 2. Republican,Republican,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,30,70,(7) 7. Strong Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
402919,(3) 3. Independent,Independent,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40,60,80,60,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
402921,(5) 5. Other party SPECIFY,Other,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,(4) 4. Independent,,
402922,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,0,85,0,,,(1) 1. Strong Democrat,,
402931,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,15,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
